,video,mos_list,content,codec,fr,res,bitrate
698,TNFF_HEVC_SFR_396p_900K_304,"[38, 48, 22, 27, 40, 42, 55, 19, 39, 42, 35, 10, 28, 29, 40, 29, 16, 59, 29, 49, 33, 45, 39, 43, 61, 51, 46, 34]",TNFF_304,HEVC,SFR,396p,900
699,EPLNight_AVC_HFR_396p_600K_20,"[41, 25, 30, 36, 38, 54, 50, 9, 9, 33, 24, 6, 47, 35, 38, 32, 8, 54, 22, 62, 49, 20, 31, 15, 14, 25, 41, 42]",EPLNight_20,AVC,HFR,396p,600
700,EPLDay_HEVC_HFR_396p_600K_48,"[36, 48, 31, 38, 38, 58, 60, 6, 21, 43, 9, 3, 45, 25, 41, 38, 21, 43, 30, 51, 38, 39, 32, 18, 26, 26, 46, 25]",EPLDay_48,HEVC,HFR,396p,600
701,USOpen_AVC_HFR_396p_900K_176,"[41, 40, 3, 38, 35, 60, 45, 24, 38, 34, 45, 10, 28, 22, 28, 36, 17, 89, 26, 55, 40, 52, 41, 25, 48, 34, 41, 37]",USOpen_176,AVC,HFR,396p,900
702,Cricket2_AVC_SFR_540p_1200K_120,"[39, 43, 42, 26, 51, 59, 73, 7, 18, 34, 36, 3, 29, 26, 47, 66, 17, 61, 67, 69, 49, 43, 42, 57, 74, 44, 50, 39]",Cricket2_120,AVC,SFR,540p,1200
703,USOpen_AVC_SFR_540p_1800K_176,"[48, 86, 38, 46, 56, 72, 69, 50, 48, 29, 73, 22, 56, 25, 49, 47, 35, 81, 56, 73, 54, 59, 44, 66, 86, 46, 43, 47]",USOpen_176,AVC,SFR,540p,1800
704,EPLDay_HEVC_SFR_396p_600K_48,"[25, 43, 25, 33, 38, 64, 66, 11, 19, 58, 34, 1, 31, 26, 40, 32, 29, 52, 44, 48, 41, 17, 24, 34, 57, 27, 42, 42]",EPLDay_48,HEVC,SFR,396p,600
705,USOpen_HEVC_SFR_396p_600K_176,"[39, 43, 25, 30, 43, 66, 59, 42, 33, 66, 39, 9, 31, 19, 29, 39, 22, 66, 38, 48, 45, 23, 26, 61, 61, 49, 46, 35]",USOpen_176,HEVC,SFR,396p,600
706,EPLDay_AVC_HFR_540p_1300K_48,"[30, 71, 51, 48, 62, 65, 70, 38, 46, 63, 35, 14, 51, 35, 42, 47, 42, 75, 51, 67, 55, 54, 43, 38, 59, 55, 61, 41]",EPLDay_48,AVC,HFR,540p,1300
707,EPLNight_HEVC_HFR_396p_900K_20,"[53, 40, 35, 39, 32, 54, 75, 15, 27, 16, 35, 8, 51, 18, 53, 35, 17, 50, 46, 42, 45, 44, 36, 32, 39, 30, 57, 40]",EPLNight_20,HEVC,HFR,396p,900
708,EPLDay_SRC_SRC_SRC_SRC_48,"[90, 100, 96, 95, 89, 100, 97, 72, 99, 98, 49, 85, 76, 84, 100, 100, 72, 91, 84, 100, 74, 97, 77, 94, 100, 88, 94, 73]",EPLDay_48,SRC,SRC,SRC,100000
709,USOpen_AVC_SFR_396p_400K_176,"[16, 35, 21, 35, 35, 43, 49, 12, 26, 47, 25, 8, 48, 22, 53, 17, 18, 57, 20, 40, 35, 28, 29, 30, 59, 24, 22, 15]",USOpen_176,AVC,SFR,396p,400
710,TNFF_AVC_HFR_720p_2200K_304,"[62, 73, 72, 48, 70, 76, 91, 47, 71, 81, 16, 30, 49, 66, 77, 72, 37, 87, 60, 72, 71, 47, 63, 53, 96, 53, 73, 71]",TNFF_304,AVC,HFR,720p,2200
711,USOpen_HEVC_HFR_288p_300K_176,"[10, 8, 12, 23, 27, 49, 44, 5, 8, 34, 15, 4, 21, 13, 28, 16, 1, 35, 32, 21, 30, 34, 16, 4, 36, 3, 33, 12]",USOpen_176,HEVC,HFR,288p,300
712,EPLNight_HEVC_HFR_540p_1900K_20,"[74, 58, 55, 49, 48, 81, 74, 25, 29, 50, 41, 29, 31, 49, 75, 85, 21, 92, 61, 70, 54, 50, 64, 63, 61, 72, 80, 45]",EPLNight_20,HEVC,HFR,540p,1900
713,TNFF_HEVC_HFR_540p_1900K_304,"[79, 55, 65, 48, 66, 67, 69, 47, 30, 37, 52, 61, 63, 57, 66, 70, 21, 77, 70, 79, 56, 24, 57, 67, 76, 79, 61, 71]",TNFF_304,HEVC,HFR,540p,1900
714,EPLNight_AVC_HFR_288p_300K_20,"[8, 11, 1, 6, 23, 35, 46, 1, 2, 10, 15, 3, 9, 4, 27, 7, 1, 30, 10, 51, 31, 6, 20, 6, 25, 12, 26, 25]",EPLNight_20,AVC,HFR,288p,300
715,Cricket2_AVC_HFR_540p_1900K_120,"[73, 42, 68, 48, 46, 74, 88, 26, 35, 43, 37, 4, 47, 21, 49, 50, 19, 62, 51, 41, 59, 38, 32, 68, 59, 43, 43, 38]",Cricket2_120,AVC,HFR,540p,1900
716,TNFF_HEVC_HFR_720p_2200K_304,"[82, 73, 75, 57, 74, 92, 79, 52, 72, 76, 65, 65, 68, 77, 76, 65, 50, 69, 90, 80, 49, 62, 68, 78, 82, 50, 75, 52]",TNFF_304,HEVC,HFR,720p,2200
717,Cricket2_HEVC_SFR_396p_900K_120,"[74, 45, 48, 28, 39, 64, 68, 19, 31, 32, 35, 9, 28, 39, 44, 48, 33, 57, 51, 56, 33, 46, 33, 29, 37, 54, 44, 41]",Cricket2_120,HEVC,SFR,396p,900
718,EPLNight_AVC_SFR_720p_2000K_20,"[74, 83, 81, 57, 66, 91, 73, 55, 65, 65, 46, 68, 83, 26, 100, 93, 33, 71, 60, 69, 48, 72, 74, 83, 61, 71, 54, 58]",EPLNight_20,AVC,SFR,720p,2000
719,USOpen_AVC_SFR_288p_200K_176,"[14, 3, 3, 9, 12, 19, 7, 1, 1, 11, 25, 1, 12, 1, 2, 1, 1, 33, 29, 17, 13, 1, 1, 7, 5, 8, 35, 41]",USOpen_176,AVC,SFR,288p,200
720,EPLNight_HEVC_SFR_720p_2200K_20,"[66, 91, 77, 73, 72, 74, 92, 53, 20, 61, 38, 75, 79, 65, 94, 72, 47, 72, 73, 71, 61, 86, 60, 79, 74, 47, 73, 49]",EPLNight_20,HEVC,SFR,720p,2200
721,Cricket2_AVC_SFR_720p_2000K_120,"[65, 40, 74, 43, 61, 74, 81, 8, 36, 50, 36, 19, 78, 36, 60, 68, 34, 66, 79, 55, 64, 62, 40, 46, 49, 42, 40, 43]",Cricket2_120,AVC,SFR,720p,2000
722,EPLNight_HEVC_HFR_720p_2200K_20,"[75, 80, 72, 73, 69, 80, 95, 24, 76, 95, 41, 34, 55, 63, 76, 100, 38, 73, 95, 90, 57, 81, 71, 71, 90, 85, 85, 48]",EPLNight_20,HEVC,HFR,720p,2200
723,TNFF_AVC_SFR_720p_2000K_304,"[76, 67, 73, 51, 67, 83, 73, 69, 64, 47, 50, 41, 75, 49, 50, 80, 24, 69, 72, 65, 49, 41, 60, 55, 79, 88, 67, 74]",TNFF_304,AVC,SFR,720p,2000
724,EPLNight_HEVC_SFR_540p_1100K_20,"[69, 46, 35, 36, 47, 67, 73, 37, 51, 35, 36, 15, 48, 32, 72, 76, 39, 88, 68, 61, 45, 37, 54, 57, 59, 39, 53, 49]",EPLNight_20,HEVC,SFR,540p,1100
725,TNFF_AVC_HFR_288p_300K_304,"[1, 1, 10, 2, 1, 3, 37, 1, 25, 17, 24, 9, 3, 1, 1, 3, 1, 34, 1, 12, 8, 2, 1, 2, 37, 5, 11, 18]",TNFF_304,AVC,HFR,288p,300
726,EPLNight_HEVC_SFR_540p_1900K_20,"[46, 58, 43, 43, 68, 55, 68, 18, 61, 48, 49, 28, 60, 45, 66, 66, 31, 65, 61, 68, 48, 96, 55, 51, 61, 65, 48, 45]",EPLNight_20,HEVC,SFR,540p,1900
727,TNFF_HEVC_SFR_540p_1100K_304,"[48, 46, 45, 51, 63, 65, 58, 27, 35, 30, 49, 18, 73, 35, 76, 42, 39, 81, 42, 72, 37, 61, 48, 77, 61, 40, 48, 64]",TNFF_304,HEVC,SFR,540p,1100
728,Cricket2_AVC_SFR_396p_800K_120,"[28, 24, 22, 47, 39, 33, 46, 7, 39, 32, 36, 4, 29, 28, 37, 24, 25, 46, 33, 37, 48, 34, 34, 64, 56, 38, 32, 44]",Cricket2_120,AVC,SFR,396p,800
729,EPLDay_HEVC_SFR_720p_2200K_48,"[66, 61, 83, 53, 73, 92, 90, 53, 72, 88, 39, 60, 71, 54, 95, 38, 53, 80, 58, 79, 62, 63, 56, 29, 72, 76, 35, 39]",EPLDay_48,HEVC,SFR,720p,2200
730,TNFF_HEVC_SFR_396p_600K_304,"[41, 38, 2, 32, 47, 53, 70, 3, 24, 64, 25, 51, 24, 12, 52, 17, 25, 39, 35, 20, 11, 21, 25, 22, 49, 15, 48, 36]",TNFF_304,HEVC,SFR,396p,600
731,EPLDay_AVC_HFR_396p_900K_48,"[20, 34, 45, 27, 46, 54, 58, 12, 27, 64, 41, 3, 41, 25, 29, 48, 18, 44, 47, 59, 49, 57, 32, 66, 57, 50, 48, 45]",EPLDay_48,AVC,HFR,396p,900
732,EPLNight_HEVC_SFR_396p_900K_20,"[39, 47, 41, 28, 44, 37, 60, 36, 28, 13, 32, 10, 44, 28, 62, 36, 25, 65, 42, 33, 41, 39, 32, 55, 37, 41, 46, 47]",EPLNight_20,HEVC,SFR,396p,900
733,EPLDay_HEVC_HFR_288p_300K_48,"[3, 24, 10, 35, 24, 34, 40, 4, 30, 1, 14, 2, 5, 11, 4, 19, 13, 9, 4, 35, 35, 9, 11, 39, 13, 12, 25, 24]",EPLDay_48,HEVC,HFR,288p,300
734,EPLDay_AVC_HFR_396p_600K_8,"[22, 1, 15, 32, 25, 45, 21, 43, 30, 5, 16, 38, 23, 13, 30, 21, 32, 47, 26, 39, 35, 28, 23, 26]",EPLDay_8,AVC,HFR,396p,600
735,EPLDay_AVC_HFR_720p_2200K_0,"[54, 58, 41, 86, 94, 88, 69, 73, 82, 84, 72, 71, 83, 84, 85, 73, 60, 72, 74, 64, 50, 84, 78, 74, 79]",EPLDay_0,AVC,HFR,720p,2200
736,EPLDay_AVC_HFR_720p_2200K_8,"[48, 54, 57, 46, 81, 88, 96, 91, 68, 59, 47, 51, 58, 59, 81, 74, 84, 82, 74, 100, 64, 59, 52, 73, 79, 69, 87]",EPLDay_8,AVC,HFR,720p,2200
737,EPLDay_AVC_HFR_396p_900K_8,"[37, 26, 44, 37, 34, 48, 36, 71, 22, 30, 33, 36, 26, 39, 44, 30, 14, 62, 50, 35, 39, 49, 22, 17]",EPLDay_8,AVC,HFR,396p,900
738,EPLDay_AVC_HFR_288p_300K_0,"[25, 27, 1, 12, 35, 25, 33, 3, 14, 4, 12, 18, 14, 1, 4, 20, 26, 1, 27, 24, 29, 1, 8, 20, 29]",EPLDay_0,AVC,HFR,288p,300
739,EPLDay_AVC_HFR_396p_600K_0,"[37, 4, 26, 46, 33, 49, 34, 25, 12, 49, 10, 25, 38, 36, 14, 63, 25, 46, 41, 38, 26, 26, 53, 43]",EPLDay_0,AVC,HFR,396p,600
740,EPLDay_AVC_HFR_288p_300K_8,"[30, 6, 1, 12, 27, 3, 16, 1, 4, 1, 12, 40, 13, 12, 13, 3, 10, 7, 1, 53, 25, 27, 1, 13, 23, 9]",EPLDay_8,AVC,HFR,288p,300
741,EPLDay_AVC_HFR_396p_900K_0,"[35, 8, 33, 52, 35, 59, 21, 34, 52, 30, 34, 39, 48, 24, 40, 31, 40, 47, 16, 41, 49, 26, 38, 54]",EPLDay_0,AVC,HFR,396p,900
